test,mode,horizon,optimized_enabled,effective_parallel_mode,compressed_candidate_engaged,translation_ms,setup_grounding_ms,solving_ms,memory_used_mb,workflow_candidates_found,constraints_used,timed_out
metaCascabel,multi-shot,2,true,,true,34,2,0,40.66,0,true,false
metaCascabel,multi-shot,3,true,,true,34,2,0,40.66,0,true,false
metaCascabel,multi-shot,4,true,,true,34,3,0,40.66,0,true,false
metaCascabel,multi-shot,5,true,,true,34,5,0,40.66,0,true,false
metaCascabel,multi-shot,6,true,,true,34,6,0,40.66,0,true,false
metaCascabel,multi-shot,7,true,,true,34,9,0,40.66,0,true,false
metaCascabel,multi-shot,8,true,,true,34,13,0,40.66,0,true,false
metaCascabel,multi-shot,9,true,,true,34,18,0,40.66,0,true,false
metaCascabel,multi-shot,10,true,,true,34,26,0,40.66,0,true,false
metaCascabel,multi-shot,11,true,,true,34,26,0,40.66,0,true,false
metaCascabel,multi-shot,12,true,,true,34,36,0,40.66,0,true,false
metaCascabel,multi-shot,13,true,,true,34,42,0,40.66,0,true,false
metaCascabel,multi-shot,14,true,,true,34,62,0,40.66,0,true,false
metaCascabel,multi-shot,15,true,,true,34,59,0,40.66,0,true,false
metaCascabel,multi-shot,16,true,,true,34,72,0,40.66,0,true,false
metaCascabel,multi-shot,17,true,,true,34,240,381,40.66,18,true,false
metaCascabel,multi-shot,1,true,,true,34,5,0,40.88,0,true,false
metaCascabel,multi-shot,2,true,,true,34,2,0,40.88,0,true,false
metaCascabel,multi-shot,3,true,,true,34,2,0,40.88,0,true,false
metaCascabel,multi-shot,4,true,,true,34,3,0,40.88,0,true,false
metaCascabel,multi-shot,5,true,,true,34,5,0,40.88,0,true,false
metaCascabel,multi-shot,6,true,,true,34,6,0,40.88,0,true,false
metaCascabel,multi-shot,7,true,,true,34,9,0,40.88,0,true,false
metaCascabel,multi-shot,8,true,,true,34,13,0,40.88,0,true,false
metaCascabel,multi-shot,9,true,,true,34,18,0,40.88,0,true,false
metaCascabel,multi-shot,10,true,,true,34,26,0,40.88,0,true,false
metaCascabel,multi-shot,11,true,,true,34,29,0,40.88,0,true,false
metaCascabel,multi-shot,12,true,,true,34,36,0,40.88,0,true,false
metaCascabel,multi-shot,13,true,,true,34,44,0,40.88,0,true,false
metaCascabel,multi-shot,14,true,,true,34,61,0,40.88,0,true,false
metaCascabel,multi-shot,15,true,,true,34,61,0,40.88,0,true,false
