run_id,timestamp_utc,mode,solver_family,solver_approach,grounding_strategy,config_path,ontology_used,ontology_entry_count,tool_annotation_used,tool_count,constraints_used,constraint_count,translation_builder,translation_schema,completed_stage,fact_count,translation_sec,translation_peak_rss_mb,combined_peak_rss_mb,base_grounding_sec,base_grounding_peak_rss_mb,grounding_sec_total,solving_sec_total,rendering_sec_total,total_sec,raw_models_seen,raw_solutions_found,solutions_found,grounded_horizons,first_satisfiable_horizon,optimized_enabled,effective_parallel_mode,compressed_candidate_engaged
f8601754-545a-4e37-a156-9ad00c557fc6,2026-04-22T06:40:10.885980+00:00,multi-shot,multi-shot,legacy,hybrid,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/metaCascabel/config_ASP_metaCascabel_WC.json,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/metaCascabel/metaCascabel.owl,150,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/metaCascabel/tool_annotations.json,38,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/metaCascabel/constraints_ASP.json,39,candidate_optimized,optimized_candidate,run,3351,0.034321,40.250,45.953,0.004102,43.984,0.571665,0.278183,0.000548,0.884717,0,0,72,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17",17,true,,true
c7b19e38-748a-4706-9a2c-ae45e3eb59b2,2026-04-22T06:40:56.155922+00:00,multi-shot,multi-shot,legacy,hybrid,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/metaCascabel/config_ASP_metaCascabel_WC.json,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/metaCascabel/metaCascabel.owl,150,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/metaCascabel/tool_annotations.json,38,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/metaCascabel/constraints_ASP.json,39,candidate_optimized,optimized_candidate,run,3351,0.034534,40.094,45.703,0.004506,44.438,0.671587,0.300612,0.000604,1.007338,0,0,72,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17",17,true,,true
cf2f5080-3277-48fe-b017-12df8380f5f8,2026-04-22T06:41:29.044919+00:00,multi-shot,multi-shot,legacy,hybrid,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/metaCascabel/config_ASP_metaCascabel_WC.json,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/metaCascabel/metaCascabel.owl,150,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/metaCascabel/tool_annotations.json,38,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/metaCascabel/constraints_ASP.json,39,candidate_optimized,optimized_candidate,run,3351,0.034146,40.203,45.781,0.004350,44.516,0.658215,0.301565,0.000569,0.994495,0,0,72,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17",17,true,,true
79e4d614-7eaa-4402-8808-41136d339fc1,2026-04-22T06:42:21.241608+00:00,multi-shot,multi-shot,legacy,hybrid,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/metaCascabel/config_ASP_metaCascabel_WC.json,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/metaCascabel/metaCascabel.owl,150,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/metaCascabel/tool_annotations.json,38,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/metaCascabel/constraints_ASP.json,39,candidate_optimized,optimized_candidate,run,3351,0.033144,40.312,45.969,0.004620,44.000,0.660330,0.436000,0.000567,1.130041,0,0,72,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17",17,true,,true
2251ea64-8306-4fb4-9317-3c07ef24b519,2026-04-22T08:58:35.024565+00:00,multi-shot,multi-shot,legacy,hybrid,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/metaCascabel/config_ASP_metaCascabel_WC.json,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/metaCascabel/metaCascabel.owl,150,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/metaCascabel/tool_annotations.json,38,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/metaCascabel/constraints_ASP.json,39,candidate_optimized,optimized_candidate,run,3351,0.033939,40.094,45.734,0.004419,44.078,0.663224,0.426604,0.000546,1.124312,0,0,72,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17",17,true,,true
0b224133-42a0-4ae0-bc5a-5921ff6f5d45,2026-04-22T08:59:35.872420+00:00,multi-shot,multi-shot,legacy,hybrid,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/metaCascabel/config_ASP_metaCascabel_WC.json,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/metaCascabel/metaCascabel.owl,150,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/metaCascabel/tool_annotations.json,38,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/metaCascabel/constraints_ASP.json,39,candidate_optimized,optimized_candidate,run,3351,0.034372,40.391,45.953,0.004742,44.188,0.670482,0.429423,0.000585,1.134862,0,0,72,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17",17,true,,true
08273644-7086-496e-bde7-2223bac37f5b,2026-04-22T09:00:25.843456+00:00,multi-shot,multi-shot,legacy,hybrid,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/metaCascabel/config_ASP_metaCascabel_WC.json,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/metaCascabel/metaCascabel.owl,150,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/metaCascabel/tool_annotations.json,38,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/metaCascabel/constraints_ASP.json,39,candidate_optimized,optimized_candidate,run,3351,0.033446,40.359,45.984,0.004417,44.219,0.666359,0.425926,0.000613,1.126344,0,0,72,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17",17,true,,true
26fd9f3f-34cb-4be0-ace9-8172a7cd1d6b,2026-04-22T09:54:22.301821+00:00,multi-shot,multi-shot,legacy,hybrid,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/metaCascabel/config_ASP_metaCascabel_WC.json,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/metaCascabel/metaCascabel.owl,150,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/metaCascabel/tool_annotations.json,38,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/metaCascabel/constraints_ASP.json,39,runtime_legacy,legacy,run,1453,0.025873,40.266,41.875,0.020943,54.234,2.117151,3.366112,0.000361,5.509496,0,0,18,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17",17,false,,false
4ddbb2ff-cb3e-49b0-9ead-856535773cc7,2026-04-22T09:56:29.700526+00:00,multi-shot,multi-shot,legacy,hybrid,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/metaCascabel/config_ASP_metaCascabel_WC.json,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/metaCascabel/metaCascabel.owl,150,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/metaCascabel/tool_annotations.json,38,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/metaCascabel/constraints_ASP.json,39,runtime_legacy,legacy,run,1453,0.027018,40.281,41.891,0.022575,54.297,2.100897,3.377787,0.000347,5.506049,0,0,18,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17",17,false,,false
9ed269cb-4305-41c8-96fd-dd037a0f05d7,2026-04-22T12:24:21.872199+00:00,multi-shot,multi-shot,legacy,hybrid,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/metaCascabel/config_ASP_metaCascabel_WC.json,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/metaCascabel/metaCascabel.owl,150,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/metaCascabel/tool_annotations.json,38,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/metaCascabel/constraints_ASP.json,39,candidate_optimized,optimized_candidate,run,3351,0.032328,40.375,41.781,0.004080,44.094,0.653471,0.273981,0.000361,0.960141,0,0,18,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17",17,true,,true
82ead8e7-be07-4b87-8617-80ac961b78f2,2026-04-22T12:28:03.175980+00:00,multi-shot,multi-shot,legacy,hybrid,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/metaCascabel/config_ASP_metaCascabel_WC.json,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/metaCascabel/metaCascabel.owl,150,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/metaCascabel/tool_annotations.json,38,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/metaCascabel/constraints_ASP.json,39,candidate_optimized,optimized_candidate,run,3351,0.033486,44.516,50.094,0.004174,44.016,0.613248,0.283036,0.000598,0.930369,0,0,72,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17",17,true,,true
88a21241-f79b-482a-a127-9d253cfc910f,2026-04-22T12:29:05.844385+00:00,multi-shot,multi-shot,legacy,hybrid,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/metaCascabel/config_ASP_metaCascabel_WC.json,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/metaCascabel/metaCascabel.owl,150,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/metaCascabel/tool_annotations.json,38,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/metaCascabel/constraints_ASP.json,39,candidate_optimized,optimized_candidate,run,3351,0.033898,44.859,46.141,0.004425,43.922,0.664516,0.276038,0.000357,0.974809,0,0,18,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17",17,true,,true
292ab3ad-959d-4c6e-afa2-25662007be4c,2026-04-22T12:40:37.451390+00:00,multi-shot,multi-shot,legacy,hybrid,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/metaCascabel/config_ASP_metaCascabel_WC.json,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/metaCascabel/metaCascabel.owl,150,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/metaCascabel/tool_annotations.json,38,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/metaCascabel/constraints_ASP.json,39,candidate_optimized,optimized_candidate,run,3351,0.040158,40.688,42.578,0.004549,44.641,0.843806,0.370572,0.000611,1.255148,0,0,18,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17",17,true,,true
