run_id,timestamp_utc,mode,solver_family,solver_approach,grounding_strategy,config_path,ontology_used,ontology_entry_count,tool_annotation_used,tool_count,constraints_used,constraint_count,translation_builder,translation_schema,completed_stage,fact_count,translation_sec,translation_peak_rss_mb,combined_peak_rss_mb,base_grounding_sec,base_grounding_peak_rss_mb,grounding_sec_total,solving_sec_total,rendering_sec_total,total_sec,raw_models_seen,raw_solutions_found,solutions_found,grounded_horizons,first_satisfiable_horizon,optimized_enabled,effective_parallel_mode,compressed_candidate_engaged
a0fa51b1-d80e-4068-8203-cddb8efac6a7,2026-04-21T23:40:57.099776+00:00,multi-shot,multi-shot,legacy,hybrid,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/QuAnGIS/No1/config_ASP_QuAnGIS_no1_WC.json,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/QuAnGIS/GISTaxonomy.rdf,80,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/QuAnGIS/FlowmapDescription.json,15,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/QuAnGIS/No1/constraints_ASP.json,3,candidate_optimized,optimized_candidate,run,948,0.009652,41.078,41.750,0.003316,43.234,0.023020,0.005602,0.000272,0.038547,0,0,4,"1,2,3,4,5,6",6,true,,true
53886246-2803-42cf-a2cd-788ce9ebf0ab,2026-04-21T23:41:06.000718+00:00,multi-shot,multi-shot,legacy,hybrid,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/QuAnGIS/No1/config_ASP_QuAnGIS_no1_WC.json,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/QuAnGIS/GISTaxonomy.rdf,80,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/QuAnGIS/FlowmapDescription.json,15,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/QuAnGIS/No1/constraints_ASP.json,3,candidate_optimized,optimized_candidate,run,1645,0.009816,39.609,40.234,0.003439,43.469,0.046510,0.012057,0.000264,0.068647,0,0,5,"1,2,3,4,5,6,7",6,true,,true
5ac4686e-32cd-402f-8476-1f0f373654cd,2026-04-21T23:43:43.912447+00:00,multi-shot,multi-shot,legacy,hybrid,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/QuAnGIS/No1/config_ASP_QuAnGIS_no1_WC.json,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/QuAnGIS/GISTaxonomy.rdf,80,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/QuAnGIS/FlowmapDescription.json,15,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/QuAnGIS/No1/constraints_ASP.json,3,candidate_optimized,optimized_candidate,run,1645,0.010330,39.359,39.969,0.003744,43.344,0.048038,0.012364,0.000292,0.071024,0,0,5,"1,2,3,4,5,6,7",6,true,,true
53acc9f3-e83c-4e6d-a9fa-1e4c623cd162,2026-04-21T23:48:34.981569+00:00,multi-shot,multi-shot,legacy,hybrid,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/QuAnGIS/No1/config_ASP_QuAnGIS_no1_WC.json,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/QuAnGIS/GISTaxonomy.rdf,80,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/QuAnGIS/FlowmapDescription.json,15,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/QuAnGIS/No1/constraints_ASP.json,3,candidate_optimized,optimized_candidate,run,1645,0.010119,39.578,40.188,0.003537,43.656,0.032379,0.007457,0.000293,0.050248,0,0,5,"1,2,3,4,5,6",6,true,,true
b2c133e3-f6cf-483a-a4b5-f20e5708fae9,2026-04-21T23:49:25.405728+00:00,multi-shot,multi-shot,legacy,hybrid,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/QuAnGIS/No1/config_ASP_QuAnGIS_no1_WC.json,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/QuAnGIS/GISTaxonomy.rdf,80,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/QuAnGIS/FlowmapDescription.json,15,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/QuAnGIS/No1/constraints_ASP.json,3,candidate_optimized,optimized_candidate,run,1645,0.009619,39.297,39.906,0.003599,43.547,0.047266,0.012631,0.000273,0.069790,0,0,5,"1,2,3,4,5,6,7",6,true,,true
4f996bbe-d592-479c-bff1-0d96bb38d788,2026-04-22T00:06:41.991128+00:00,multi-shot,multi-shot,legacy,hybrid,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/QuAnGIS/No1/config_ASP_QuAnGIS_no1_WC.json,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/QuAnGIS/GISTaxonomy.rdf,80,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/QuAnGIS/FlowmapDescription.json,15,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/QuAnGIS/No1/constraints_ASP.json,3,candidate_optimized,optimized_candidate,run,1645,0.009024,39.328,40.047,0.003560,43.422,0.044978,0.011610,0.000594,0.066207,9,5,5,"1,2,3,4,5,6,7",6,true,,true
d013af95-68f1-4818-8680-122d63fd1f2f,2026-04-22T00:07:58.184687+00:00,multi-shot,multi-shot,legacy,hybrid,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/QuAnGIS/No1/config_ASP_QuAnGIS_no1_WC.json,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/QuAnGIS/GISTaxonomy.rdf,80,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/QuAnGIS/FlowmapDescription.json,15,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/QuAnGIS/No1/constraints_ASP.json,3,candidate_optimized,optimized_candidate,run,1645,0.009775,39.500,40.109,0.003502,43.422,0.046752,0.012326,0.000304,0.069158,0,0,5,"1,2,3,4,5,6,7",6,true,,true
4b8e7874-f0dc-4a7d-aaa8-bd48a65ff6f8,2026-04-22T00:09:25.739530+00:00,multi-shot,multi-shot,legacy,hybrid,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/QuAnGIS/No1/config_ASP_QuAnGIS_no1_WC.json,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/QuAnGIS/GISTaxonomy.rdf,80,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/QuAnGIS/FlowmapDescription.json,15,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/QuAnGIS/No1/constraints_ASP.json,3,candidate_optimized,optimized_candidate,run,1645,0.009599,39.594,40.250,0.003579,43.453,0.046584,0.012138,0.000311,0.068632,0,0,5,"1,2,3,4,5,6,7",6,true,,true
212fcb80-24cf-475f-9a2a-44540f0dd540,2026-04-22T06:23:52.232620+00:00,multi-shot,multi-shot,legacy,hybrid,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/QuAnGIS/No1/config_ASP_QuAnGIS_no1_WC.json,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/QuAnGIS/GISTaxonomy.rdf,80,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/QuAnGIS/FlowmapDescription.json,15,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/QuAnGIS/No1/constraints_ASP.json,3,candidate_optimized,optimized_candidate,run,1645,0.009318,39.516,40.141,0.003650,43.391,0.044943,0.011731,0.000278,0.066271,0,0,5,"1,2,3,4,5,6,7",6,true,,true
d0b98afb-6eef-4d41-a786-bb5a73f4cba7,2026-04-22T06:25:45.069568+00:00,multi-shot,multi-shot,legacy,hybrid,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/QuAnGIS/No1/config_ASP_QuAnGIS_no1_WC.json,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/QuAnGIS/GISTaxonomy.rdf,80,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/QuAnGIS/FlowmapDescription.json,15,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/QuAnGIS/No1/constraints_ASP.json,3,candidate_optimized,optimized_candidate,run,1645,0.008758,39.594,40.219,0.003399,43.453,0.043255,0.011221,0.000277,0.063511,0,0,5,"1,2,3,4,5,6,7",6,true,,true
